Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
-1.7196368916966782,-0.9925958749972768,0.06128506113503774,0,0.27091852757112656,-0.01877496937424822,0,0,0,0,0,0,0,1,0,0,0,1,-0.06725371171123777,-0.5067184252539721,0.715725650606787,0.4666814529550413,1,0,4,5,1,-0.5712423411944665,0,0,1,1,1,1,4,-0.9718823863584536,0,-0.2940229229794508,0.4637309105039615,-0.6552501708991172,0,3,0,0,-1.012081126128615,1.2993571259070464,-0.10100493596546713,0.30728651916312816,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0,0.35416673338464155,0,0.6185183669735254,1,0,0.5989764473304253,0,0.3066990922580224,-0.15266899623477406,0,0,1,0.5006183675229806,0.5404703583653022,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,0,0,175900
-1.7184546043871585,-0.9925841102063083,-0.8770048363210593,0,0.0,-0.275163325319127,0,0,0,0,0,1,0,1,0,0,0,0,-0.06725371171123777,1.2928997395874087,0.6826570850038177,1.089981587709332,1,0,4,5,1,-0.5712423411944665,0,1,1,1,1,1,2,1.0810984812003768,0,-0.2940229229794508,-0.7426127385450239,0.264233356647069,0,2,0,0,0.07003736509543515,-0.7831853135907442,-0.10100493596546713,-0.618671254340516,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0,-0.2816840808414617,0,-0.9251433155072492,0,0,0.558688964065397,0,0.3066990922580224,-0.24570387436138588,0,0,1,3.0809572047079157,-0.3932519122707582,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,1,0,0.7935836182850489,-1.184969196623342,1.6784989953969243,0,0,185000
-1.7172723170776385,-0.9925798176474414,0.06128506113503774,0,-0.2919891141605354,-0.22160100541381075,0,0,0,0,0,1,0,1,0,0,0,1,-0.06725371171123777,-0.5067184252539721,0.8810684786216327,0.6584661098025154,1,0,1,1,1,-0.5712423411944665,0,0,1,1,1,1,4,-0.9718823863584536,0,-0.2940229229794508,0.5229100329101382,-0.5962215987603496,0,3,0,0,-0.9457248035535551,0.7950643378672226,-0.10100493596546713,-0.06863650854134275,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0,0.35416673338464155,0,0.6185183669735254,0,0,0.8004138636555669,0,0.3066990922580224,-0.37130095983231187,0,0,1,-0.7420601522255925,0.40708146256015076,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.4480574389864128,1.6784989953969243,0,0,180400
-1.7160900297681185,-0.9925056252719651,-0.8770048363210593,0,0.7400082290141783,0.003563818074414487,0,0,1,0,0,1,0,1,0,0,0,0,0.6415713793460515,-0.5067184252539721,0.6165199537978795,0.27489679610756723,1,0,4,5,1,-0.5712423411944665,0,0,1,1,1,0,3,0.4267794453367067,0,-0.2940229229794508,0.23611890124943594,0.5639168767361963,0,3,0,0,0.4630709680400193,-0.7831853135907442,-0.10100493596546713,-0.3139757476747869,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,1,-0.9175348950675649,0,0.6185183669735254,2,0,0.47811399753534034,1,0.3066990922580224,0.15434610158304493,0,0,1,0.7776486107790319,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-1.5534250754418066,1.6784989953969243,0,0,171500
-1.7149077424585988,-0.992494231442874,1.4687199073191832,0,0.0,-0.42239624259440395,0,0,0,0,0,0,0,2,0,0,1,0,1.3503964704033409,-0.5067184252539721,0.45117712578303365,0.035165975048224635,1,0,4,5,1,-0.5712423411944665,1,0,1,1,1,3,3,-0.16386424811070005,2,6.328856691236914,-1.2729487201080683,0.9907388598934382,0,1,0,0,0.8739697347548119,-0.7831853135907442,-0.10100493596546713,0.004569554748475267,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,-2.240561731019079,-0.2072914450684739,1,-1.5533857092936683,0,-0.9251433155072492,0,0,0.2766765812101987,2,0.3066990922580224,0.25668446752231794,0,0,1,-0.7420601522255925,0.09584070568146395,-0.3588380041723937,-0.1031343162481333,2.211177261282855,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,0,0,212000
-1.7137254551490788,-0.992314685894221,0.06128506113503774,0,-1.042532636469418,5.50296712816338,0,0,2,1,0,2,1,2,0,0,0,1,1.3503964704033409,-0.5067184252539721,1.0464113066364784,0.898196930861858,0,0,3,6,1,2.809228183388927,2,0,1,1,1,0,2,2.1372308847252937,0,-0.2940229229794508,-0.7403366184524786,1.3585322709119128,0,2,0,0,1.353776990297551,2.926635242868885,-0.10100493596546713,3.520439134910816,1.0840643982138038,-0.24939576609842934,2.5928494795997796,1.2346749066112308,1.3844221849863885,-0.2072914450684739,2,3.5334208045151576,1,0.6185183669735254,0,1,1.0018512799807084,0,1.6219577177686344,1.7126803102037929,0,0,1,3.239260200854231,-0.17093708592883902,-0.3588380041723937,-0.1031343162481333,3.459443103747262,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,0,0,538000
-1.712543167839559,-0.9922671762766392,-0.17328741322898653,0,3.8829092286826246,0.2520828284407871,0,0,0,2,0,1,1,1,0,0,0,2,1.3503964704033409,1.2928997395874087,0.5503828225919412,0.994089259285595,1,0,2,2,1,-0.5712423411944665,1,0,2,1,1,3,3,-0.03431786181554392,0,-0.2940229229794508,-0.9725008678920946,-1.1183974292186776,0,3,0,0,-0.20304442396346425,0.7857255825331518,-0.10100493596546713,0.4992051175175159,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,1.3844221849863885,-0.2072914450684739,0,0.9900175476107448,0,-0.9251433155072492,0,2,0.3975390310052837,2,0.3066990922580224,0.08922168689441666,0,0,1,1.8303635351520269,-0.5266408080759096,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,0,0,164000
-1.711360880530039,-0.9920924267351152,-0.8770048363210593,0,0.8807351394470938,0.15815838121345527,0,0,1,0,0,0,0,2,0,0,0,0,2.05922156146063,-3.2061456725160435,1.2778912658572625,1.2338200803449375,0,0,1,1,0,1.3908881457113176,1,0,1,2,1,3,3,2.2009062271415565,0,-0.2940229229794508,-0.33746336207196836,1.8262201886267628,0,2,0,0,1.7774365882767782,-0.7831853135907442,-0.10100493596546713,0.7049735116294368,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,-2.240561731019079,-0.2072914450684739,2,0.9900175476107448,0,0.6185183669735254,3,0,1.2838636628359068,0,1.6219577177686344,1.6801181028594787,0,0,1,0.15235177600108749,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,1,1,394432
-1.7101785932205191,-0.9919962946143194,-0.8770048363210593,0,3.3200015869509625,1.1410650289546145,0,0,1,0,0,0,0,1,0,0,0,0,-1.4849038938258163,-0.5067184252539721,-0.6731541047179176,-1.595003608155305,1,0,1,1,1,-0.5712423411944665,0,0,0,0,1,1,5,-0.7083982108428818,0,-0.2940229229794508,0.4204846287456016,-0.42594687143698184,0,2,0,0,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,0,-1.5533857092936683,0,-0.9251433155072492,0,3,-1.0930978498007642,1,0.3066990922580224,-0.33873875248799773,0,0,1,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.07960156016794817,1.6784989953969243,0,0,141000
-1.7089963059109994,-0.9918587207523645,-0.8770048363210593,0,0.7400082290141783,0.3842116792024796,0,0,1,0,0,1,0,3,0,0,0,0,-0.06725371171123777,0.39309065716671826,0.21969716656224958,0.1790044676838302,1,0,5,0,0,0.09588202435350006,0,0,0,1,1,1,2,0.7627217691190608,3,0.6698425923038238,0.06768601440108706,1.1133366635662632,0,1,0,0,2.3312566651532376,-0.7831853135907442,-0.10100493596546713,1.1343171801129641,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0,0.35416673338464155,2,2.1621800494542995,1,0,-0.005335801644999524,1,0.3066990922580224,0.1264356381450614,0,0,1,2.020327130527605,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-1.5534250754418066,1.6784989953969243,0,0,210000
-1.7078140186014794,-0.991561792266797,-0.8770048363210593,0,1.6781876319002815,0.2034705807542086,0,0,0,0,0,1,0,3,0,0,0,0,-0.06725371171123777,0.39309065716671826,0.18662860095928044,-0.3484033386467235,0,0,5,0,1,2.11967946941918,0,0,0,1,1,1,0,0.5760871447955307,0,-0.2940229229794508,1.3195520653009774,1.798976232255024,0,2,0,0,1.7468105932421352,-0.7831853135907442,-0.10100493596546713,0.6812310046165229,-0.8223263272937141,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0,0.35416673338464155,0,0.6185183669735254,1,0,-0.045623284910027845,2,0.3066990922580224,0.3404158578362686,0,0,1,-0.7420601522255925,1.1036679184314975,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,2,0,190000
-1.7066317312919594,-0.9915614742994735,0.6477162470450983,0,0.7400082290141783,0.06055311105424151,0,0,1,0,0,1,0,3,0,0,0,3,0.6415713793460515,0.39309065716671826,0.08742290415037297,-0.49224183128232907,1,0,5,0,1,-0.11714928565341363,0,0,0,1,1,0,3,0.9713134080688884,1,0.699409019153004,-1.2729487201080683,0.0031454414179050076,0,1,0,0,0.034307037555018405,-0.7831853135907442,-0.10100493596546713,-0.6463708458555822,1.0840643982138038,-0.24939576609842934,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,1,-0.2816840808414617,0,2.1621800494542995,1,0,-0.16648573470511283,2,0.3066990922580224,0.25668446752231794,0,0,1,-0.7420601522255925,1.0740259415859081,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,0,2,170000
-1.7054494439824397,-0.9915094336475322,0.06128506113503774,2,0.0,-0.3360872910882072,0,0,1,0,0,1,0,4,0,0,0,1,0.6415713793460515,-0.5067184252539721,0.947205609827571,0.7543584382262524,1,0,1,1,1,-0.5712423411944665,1,0,1,1,1,1,3,0.19842649322321115,0,-0.2940229229794508,-0.6333589741028516,-0.539463356319227,0,2,0,0,-0.8819206472313824,1.22464708323448,-0.10100493596546713,0.3448788219335752,1.0840643982138038,-0.24939576609842934,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,1,0.35416673338464155,0,-0.9251433155072492,0,0,0.8809888301856236,2,0.3066990922580224,0.8846698948769477,0,0,1,-0.7420601522255925,0.7183222194388376,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-1.9218809542602713,1.6784989953969243,0,0,216000
-1.7042671566729197,-0.9913282982622619,-0.8770048363210593,0,0.0,0.138738867124561,0,0,0,0,0,2,0,0,0,0,0,0,-0.06725371171123777,1.2928997395874087,-0.044851358261503646,-0.6840264881298032,1,0,2,2,1,0.437853337785651,0,0,0,0,1,1,2,0.29723305904155056,0,-0.2940229229794508,-0.30332156068378957,-0.10810071376669529,0,2,0,0,-0.39700905918286944,-0.7831853135907442,-0.10100493596546713,-0.9807444862874537,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,0,-0.9175348950675649,0,0.6185183669735254,1,0,-0.3276356677652261,0,0.3066990922580224,0.03340076001844957,0,0,1,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,1.1467859769536275,-1.184969196623342,1.6784989953969243,0,0,149000
-1.7030848693633998,-0.9913280332894924,-0.8770048363210593,0,0.0,0.3032335747010773,0,0,0,0,0,2,0,0,0,0,0,0,-0.776078802768527,0.39309065716671826,-0.011782792658534495,1.1379277519212005,1,0,1,1,1,-0.5712423411944665,0,0,0,0,1,1,3,0.639762487211794,0,-0.2940229229794508,-0.48996340827250046,0.059903683859027605,0,2,0,0,-0.20814875646923806,-0.7831853135907442,-0.10100493596546713,-0.8343323597078176,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,0,-0.2816840808414617,0,0.6185183669735254,4,0,-0.2873481845001978,0,0.3066990922580224,0.1264356381450614,0,0,1,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,0,0,149900
-1.70190258205388,-0.9913239527088411,-0.8770048363210593,0,-0.1981711738719251,-0.21550860883690276,0,0,1,0,0,1,0,0,0,0,0,0,-0.776078802768527,0.39309065716671826,-0.11098848946744196,-0.7799188165535402,1,0,1,1,1,-0.5712423411944665,0,0,0,0,1,1,0,0.7297862471796143,0,-0.2940229229794508,-0.6333589741028516,0.00995643051083972,0,2,0,0,-0.2642964140327501,-0.7831853135907442,-0.10100493596546713,-0.8778602892314933,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0,-0.2816840808414617,0,0.6185183669735254,4,0,-0.40821063429528276,1,-1.0085595332525896,-0.7853061674957345,0,0,1,-0.7420601522255925,0.5552913467880969,2.510418415046592,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,0.2888543186505165,1.6784989953969243,0,0,142000
-1.70072029474436,-0.9913181233079109,-0.8770048363210593,0,0.03637367684960074,-0.22185485527118193,0,0,1,0,0,0,0,0,0,0,0,0,-1.4849038938258163,-0.5067184252539721,-0.044851358261503646,-0.6840264881298032,1,0,5,0,1,-0.5712423411944665,0,0,0,0,1,1,2,0.7934615895958774,3,0.16721333586776033,-1.2729487201080683,-0.38508093687937356,0,1,0,0,-0.7083733420350725,-0.7831853135907442,-0.10100493596546713,-1.2221266409187455,1.0840643982138038,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,0,-1.5533857092936683,0,-0.9251433155072492,0,0,-0.3276356677652261,0,0.3066990922580224,0.24272923580332617,0,0,1,1.157575801530188,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,0,0,126000
-1.69953800743484,-0.991206993728358,-0.8770048363210593,0,0.03637367684960074,0.044687494968543566,0,0,1,0,0,3,0,0,0,0,0,0,-1.4849038938258163,-0.5067184252539721,-0.011782792658534495,-0.6360803239179347,1,0,4,5,1,-0.5712423411944665,0,0,0,0,1,1,2,-0.023339354502395097,0,-0.2940229229794508,-0.289664840128518,-0.42594687143698184,0,1,0,0,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,-0.8223263272937141,-0.24939576609842934,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,0,-0.9175348950675649,0,0.6185183669735254,2,0,-9.160313144327193e-15,1,-2.323818158763202,-2.1994363150202343,0,0,1,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,0,0,0,-0.08942227838639759,-0.8165133178048775,1.6784989953969243,3,0,115000
